ad_id,producto_id,comment_id,creado_en,comentario,clase,idioma,campo,accion,motivo,respuesta_que_publicaria,texto_bloqueado
"120248687627480189","glowbrush","1651317746698731_1542562423637437","2026-07-16T18:28:36+0000","Precio x favor","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1008135861847512","2026-07-16T15:54:05+0000","Dónde lo venden precio por favor me interesa","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1240096781467597","2026-07-14T04:30:27+0000","Hola. Q precio tiene p fa","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_897558729447895","2026-07-12T18:47:42+0000","Precio y dónde lo compro??","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1590177215858354","2026-07-08T22:30:21+0000","Precio","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1044843888232973","2026-07-08T20:33:03+0000","Cómo lo adquiero si no ponen el precio","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_894629253670337","2026-07-07T16:34:36+0000","Precio x favor","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1017642041189546","2026-07-07T16:19:04+0000","Precio por favor","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1732018824468381","2026-07-07T05:50:16+0000","Son mentiras yo tmb no me sirvió nada 😓😡","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_2131639704068751","2026-07-07T02:59:50+0000","Mentira.  No sirve","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1364812862383831","2026-07-06T16:24:32+0000","Precio","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_2466180037138707","2026-07-05T01:24:24+0000","Costoporfa","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_967145489780110","2026-07-04T20:22:46+0000","Que precio tiene, gracias","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_882496818260883","2026-07-04T19:07:55+0000","Que precio tiene","precio","es","","publica","","¡Hola! Te damos toda la información por WhatsApp para atenderte mejor 👉 https://wa.me/5215591937975?text=Hola%2C%20me%20interesa%20cepillo",""
"120248687627480189","glowbrush","1651317746698731_1333369735446035","2026-07-03T21:59:12+0000","Se puede peinar con el cabello mojado","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_27525907380383089","2026-07-03T16:03:20+0000","precio","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1660847941842189","2026-07-03T13:45:48+0000","Que  precio tiene","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1027485830237892","2026-07-02T19:13:34+0000","K precio","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1400770492118318","2026-07-02T14:14:20+0000","Precio","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1561702632017591","2026-07-01T19:06:43+0000","Precio","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1730694257970870","2026-07-01T17:28:47+0000","Precio","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1556254606226437","2026-07-01T03:43:11+0000","Si me lo van a enviar","precio","es","","publica","","¡Hola! Te damos toda la información por WhatsApp para atenderte mejor 👉 https://wa.me/5215591937975?text=Hola%2C%20me%20interesa%20cepillo",""
"120248687627480189","glowbrush","1651317746698731_1603278708096334","2026-06-30T22:52:55+0000","No sirven n los recomiendo no sirven y no tienen garantía son estafadores","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1024926090487854","2026-06-30T05:26:02+0000","Precio","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_999206212959486","2026-06-29T16:05:35+0000","Precio","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1304579818553508","2026-06-28T17:09:57+0000","Costo?","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1064338456276078","2026-06-28T16:19:22+0000","Presio","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_2160237951498837","2026-06-27T18:38:34+0000","K cuesta el cepillo d peinar","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_2115202422680578","2026-06-27T05:01:51+0000","Precio","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_928432093619043","2026-06-27T03:55:50+0000","Precio?","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_877004508786606","2026-06-26T15:33:30+0000","Me da el precio","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1369149125279489","2026-06-26T15:33:12+0000","Me intestino","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_913080258468067","2026-06-25T20:23:53+0000","Mentira yo lo encargué no plan cha como disnen ny si quiera calienta.  Bien","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1555251412903220","2026-06-25T16:30:50+0000","Precio","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1009742275121776","2026-06-25T14:03:56+0000","Dis culpe que pre cio tienen","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1561674162255063","2026-06-25T07:31:00+0000","Precio","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1254928709888362","2026-06-24T22:27:42+0000","El precio","","","","descartado","ya_respondido","",""
"120248687627480189","glowbrush","1651317746698731_1084877870726540","2026-09-05T18:43:30+0000","Cuánto $$$","precio","es","","publica","","¡Hola! Te damos toda la información por WhatsApp para atenderte mejor 👉 https://wa.me/5215591937975?text=Hola%2C%20me%20interesa%20cepillo",""
"120248687627480189","glowbrush","1651317746698731_2856867528012081","2026-07-30T20:31:46+0000","Alguien me puede ser sincera si les sirvió ?","duda_producto","es","","solo_aviso","duda_solo_aviso","",""
"120248687627480189","glowbrush","1651317746698731_1466567151902647","2026-08-01T11:14:42+0000","No funciona no selos recomiendo","queja","es","","solo_aviso","queja_solo_aviso","",""
"120248687627480189","glowbrush","1651317746698731_1446752520810864","2026-08-09T22:42:59+0000","No le queda ese peinado","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_979894125100417","2026-08-04T16:16:45+0000","Alguien lo usado y le ha dado resultados r?????","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_1047854528196670","2026-06-30T22:47:23+0000","El que me enviaron no sirvio","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_1561793438721442","2026-08-06T02:31:09+0000","Mándeme su arpillo y si funciona bien. Se lo pago. Luego  no funciona.","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_1359762705674043","2026-08-02T21:41:34+0000","Hola … sirve para cabello largo ?","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_2146299799633343","2026-08-06T20:41:32+0000","Kiero uno xfa","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_1412507687441188","2026-08-12T23:23:31+0000","K precio","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_1050434967462168","2026-07-28T13:02:36+0000","Q precio tiene","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_1575844804166100","2026-07-25T16:41:23+0000","Precio?","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_1746537979923287","2026-08-08T19:03:59+0000","Precio x favor","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_1793589815331573","2026-08-07T19:01:30+0000","Que precio tiene ?","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_1622580716139353","2026-07-26T14:45:04+0000","Qué precio","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_2525045301266182","2026-07-26T14:17:02+0000","Precio??","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_1355999906111523","2026-08-08T04:13:40+0000","Publicidad","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_2109201699637159","2026-07-27T15:15:31+0000","Hola precio xf","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_2806407093067901","2026-08-17T03:59:02+0000","Kiero ese cepillo","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_1746003833110599","2026-08-11T19:23:09+0000","CARICIMO","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_1402959148361322","2026-08-08T22:44:37+0000","Kiero uno xfa","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_2337784743667319","2026-08-07T15:58:59+0000","Qué precio tiene el cepillo","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_2282546185848938","2026-08-01T11:15:38+0000","","","","","descartado","vacio","",""
"120248687627480189","glowbrush","1651317746698731_27154204607591663","2026-07-29T04:36:27+0000","Precio","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_822759397499566","2026-07-26T17:51:00+0000","Eplesio","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_1981508372556789","2026-08-06T03:05:35+0000","Lamento mucho decir que yo lo pedí y no sirve no funciona","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_2225867454871460","2026-08-01T11:15:46+0000","No lo compren","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_27589516547383677","2026-08-01T11:15:12+0000","Te mandan otros y no funcionan es una estafa","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_876796985155704","2026-07-26T21:13:00+0000","Esto es lo mandan es un fraude total No funciona como en el video","","","","descartado","aplazado_por_limite","",""
"120248687627480189","glowbrush","1651317746698731_4293445067468201","2026-07-23T20:32:11+0000","ES MENTIRA!!! VARIAS MUJERES LO PEDIMOS  Y  CLARO ES UNA ESTAFA!!!!","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_3070896276442288","2026-05-10T20:48:22+0000","Excelente","otro","es","","no_publica","clase_otro","",""
"120244687246670189","glowbrush","1603586664805173_1691347825328629","2026-05-14T20:33:02+0000","Con todo respeto si hay alguien que ya la pidió y hay personas preguntando por el precio no se cuál es el motivo de no dárselo.","queja","es","","solo_aviso","queja_solo_aviso","",""
"120244687246670189","glowbrush","1603586664805173_2396375207498651","2026-05-06T19:06:32+0000","GYo quiero uno pero como para comunicarse por donde o qué número pongan un número para marcar","precio","es","","publica","","¡Hola! Te damos toda la información por WhatsApp para atenderte mejor 👉 https://wa.me/5215591937975?text=Hola%2C%20me%20interesa%20cepillo",""
"120244687246670189","glowbrush","1603586664805173_1991685135072370","2026-05-04T06:22:12+0000","Me interesa que precio tiene y como se adquiere","precio","es","","publica","","¡Hola! Te damos toda la información por WhatsApp para atenderte mejor 👉 https://wa.me/5215591937975?text=Hola%2C%20me%20interesa%20cepillo",""
"120244687246670189","glowbrush","1603586664805173_998714305842427","2026-05-03T00:18:03+0000","Dónde lo puedo pedir y cuánto cuesta","precio","es","","publica","","¡Hola! Te damos toda la información por WhatsApp para atenderte mejor 👉 https://wa.me/5215591937975?text=Hola%2C%20me%20interesa%20cepillo",""
"120244687246670189","glowbrush","1603586664805173_1339044391424207","2026-05-11T14:02:58+0000","Yo quiero información por favor","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1304490498275758","2026-05-06T00:12:07+0000","En que tiempo llegan ,,yo encarge uno...por favor me pueden informar","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_2283313232206018","2026-05-01T18:45:45+0000","Que precio tiene?","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1863992054297479","2026-05-02T19:59:58+0000","Información precio","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1309579767167530","2026-05-13T13:35:25+0000","Precio por favor porque nunca ponen el precio","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1605764641163751","2026-05-03T02:41:54+0000","Predio","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1502826668295981","2026-05-11T02:44:53+0000","Lo vi en sears en 1200","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1501779421623894","2026-05-11T21:12:54+0000","cuanto cuesta y donde lo puede comprar 0","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1673931260466700","2026-05-12T02:13:30+0000","Dondé lo puedo comprar? PRECIO","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_950759634255935","2026-05-10T11:25:17+0000","Precio y dónde lo venden","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_870981372679127","2026-05-02T15:04:22+0000","Tiene malos comentarios la supuesta tienda","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1675215017166202","2026-05-01T03:04:27+0000","Ay qué padre me gustaría comprarlo","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1856286951710962","2026-04-30T18:04:56+0000","Precio","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_2014078449461179","2026-05-11T05:07:12+0000","Precio xfa.gracias","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1002029445645231","2026-05-06T02:50:35+0000","Ya la pedí las instrucciones vienen en otros idiomas.","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_988097070408651","2026-05-04T04:42:08+0000","Yo también quiero uno","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_2223557475115073","2026-04-29T19:18:02+0000","Y q cuesta esa maravilla ..??","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_4491997607792570","2026-05-08T01:16:49+0000","Costo de favor","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_861491556976371","2026-05-03T14:59:08+0000","Yoquiero","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1508880634081945","2026-04-29T21:23:34+0000","Dura poco la carga, no es cierto que de volumen en la coronilla, solo sirve como peine sin ninguna otra función no caigan en el juego","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1199947095436746","2026-05-07T01:26:18+0000","Puedes dar información por aquí","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1953027586088772","2026-05-04T05:16:11+0000","Quiero uno. ¿Cómo lo adquiero, dónde y cuánto cuesta?","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1424693119430986","2026-05-07T04:39:44+0000","Precioooo","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1827839671866343","2026-05-01T19:43:57+0000","Información","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1520503312747926","2026-05-09T01:51:21+0000","HOLA OK DÓNDE LO PUEDO PEDIRRRR SU PRESIO CUANTO CUANTO","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1679606966610420","2026-05-04T04:36:25+0000","Cuánto es el 50 por ciento","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1268868095429244","2026-04-30T16:38:36+0000","$$$??","","","","descartado","demasiado_corto","",""
"120244687246670189","glowbrush","1603586664805173_1656063412374425","2026-05-04T04:42:11+0000","","","","","descartado","vacio","",""
"120244687246670189","glowbrush","1603586664805173_775960785483921","2026-05-14T00:06:33+0000","Precio","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1667275231008977","2026-05-13T16:32:55+0000","Excelente","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1462295475192881","2026-05-12T13:56:04+0000","Precio","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_851013981383382","2026-05-09T11:45:06+0000","Precio","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_801423346382140","2026-05-05T19:40:21+0000","Que precio tiene","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_990894040079913","2026-05-10T16:54:31+0000","Precio","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1780882972874546","2026-05-09T08:23:25+0000","Precio","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_957759537247671","2026-05-11T15:48:36+0000","precio","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1308785240608782","2026-05-12T14:05:18+0000","Precio?","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1010683981287630","2026-05-07T19:12:59+0000","Precio por Favor. ?","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_2483702798745044","2026-05-06T07:30:04+0000","Y la panocha y el culo?","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_2120836001823698","2026-05-12T05:55:37+0000","Precio por favor","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_945405588494147","2026-05-10T04:46:34+0000","Precio por favor.","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1466447727745636","2026-05-04T06:46:20+0000","Quiero uno","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1684771369323812","2026-05-03T12:46:04+0000","Precio por favor","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_26882848514668288","2026-05-11T20:06:32+0000","Por favor precio, como se adquiere?","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_26031308129875299","2026-05-11T02:44:03+0000","Donde lo compro quiero uno","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_949951277940943","2026-05-07T21:17:13+0000","No son los aparatos ,en mi caso soy yo que no me sé peinar","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_943473478466870","2026-05-06T13:51:55+0000","Por que no responden no dan la información, voy a ir a las tiendas chinas ahi yo creo que lo voy a encontrar!!!","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1737296310590693","2026-05-05T01:56:07+0000","Quiero uno","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_905855449143531","2026-05-13T00:04:54+0000","WOW","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_2191067868376046","2026-05-12T21:38:34+0000","Precio por favor?","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1638960177378365","2026-05-11T03:07:08+0000","En donde lo compro","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1340547801275460","2026-05-08T22:34:21+0000","Que precio tiene","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1639437203983040","2026-05-05T14:46:54+0000","Precio por favor","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_2214866402676096","2026-05-05T03:31:13+0000","ES UN TRUCO NO PONER PRECIO, ME PARECE PUBLICIDAD ENGAÑOSA.","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1511582420668207","2026-05-04T20:10:28+0000","En que  lugar 6 el presio","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_2132223177625507","2026-05-04T14:57:12+0000","Precio","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1515453273279164","2026-05-04T00:35:54+0000","Quiero uno","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1173151991535292","2026-05-03T11:56:42+0000","Precio","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_1692736958419172","2026-05-03T03:27:07+0000","Precio por favor","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_4260946040835581","2026-05-02T17:31:10+0000","Yo quiero uno","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_989133663616251","2026-05-01T20:09:56+0000","También yo quiero comprar uno.","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_26238440845852463","2026-05-01T20:09:31+0000","También a mí.","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_995610752894168","2026-05-01T04:59:38+0000","Cuál es el precio?","","","","descartado","aplazado_por_limite","",""
"120244687246670189","glowbrush","1603586664805173_713232378535394","2026-05-01T02:13:18+0000","Precio","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_865069356098791","2026-06-08T02:02:19+0000","Quiero uno cuanto cywsta","","","","descartado","ya_respondido","",""
"120245897525400189","glowbrush","1618696336627539_1327470122711628","2026-05-24T18:43:01+0000","Precio por favor","","","","descartado","ya_respondido","",""
"120245897525400189","glowbrush","1618696336627539_1855000815179270","2026-05-23T11:45:44+0000","Pedido y forma de pago me gusta al resivir","","","","descartado","ya_respondido","",""
"120245897525400189","glowbrush","1618696336627539_2552974621824954","2026-05-22T17:11:40+0000","me interesa precio por favor","precio","es","","publica","","¡Hola! Te damos toda la información por WhatsApp para atenderte mejor 👉 https://wa.me/5215591937975?text=Hola%2C%20me%20interesa%20cepillo",""
"120245897525400189","glowbrush","1618696336627539_1702366887756876","2026-05-19T18:39:11+0000","No sirve yo compré uno y no le dura la carga ni 5 minutos y les pedí q me lo cambiarán y nomás de isietom pendejos ya ni contestan 800 pesos tirados ala basura","","","","descartado","ya_respondido","",""
"120245897525400189","glowbrush","1618696336627539_1013037431067722","2026-05-17T21:53:54+0000","Precio por favor y gracias","","","","descartado","ya_respondido","",""
"120245897525400189","glowbrush","1618696336627539_981154671293468","2026-05-17T21:47:23+0000","Precio por favor","","","","descartado","ya_respondido","",""
"120245897525400189","glowbrush","1618696336627539_2422527741580661","2026-05-26T00:20:14+0000","Que tal si funciona?","duda_producto","es","","solo_aviso","duda_solo_aviso","",""
"120245897525400189","glowbrush","1618696336627539_2461885510941199","2026-05-24T15:30:13+0000","El precio por fabor","precio","es","","publica","","¡Hola! Te damos toda la información por WhatsApp para atenderte mejor 👉 https://wa.me/5215591937975?text=Hola%2C%20me%20interesa%20cepillo",""
"120245897525400189","glowbrush","1618696336627539_999664192507472","2026-05-25T02:58:59+0000","Donde venden y cuanto cuesta ubicación porfa","precio","es","","publica","","¡Hola! Te damos toda la información por WhatsApp para atenderte mejor 👉 https://wa.me/5215591937975?text=Hola%2C%20me%20interesa%20cepillo",""
"120245897525400189","glowbrush","1618696336627539_1350098583751342","2026-06-16T13:07:03+0000","Precio y como se paga??","precio","es","","publica","","¡Hola! Te damos toda la información por WhatsApp para atenderte mejor 👉 https://wa.me/5215591937975?text=Hola%2C%20me%20interesa%20cepillo",""
"120245897525400189","glowbrush","1618696336627539_1577852140607660","2026-05-29T19:52:33+0000","Alguien lo a usado, favor de compartir para saber si funciona","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_1768445007853927","2026-06-15T05:11:27+0000","Yo lo pedí y nunca Melo enviaron","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_2193720238057558","2026-06-02T04:33:24+0000","Rossana","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_1305444924371796","2026-05-24T20:04:33+0000","Donde lo puedo adquirir","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_4470129369925411","2026-06-19T17:55:03+0000","Ahí eso es una mentira yo tengo un cepillo y bien que me lo dé","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_1338950338209913","2026-06-16T20:55:26+0000","Oigan contesten si no no se anuncien","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_873566255219906","2026-06-16T23:11:39+0000","Yo pedí el mío en pero no ha llegado.","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_1702577584210357","2026-06-04T16:48:20+0000","Que precio tiene por favor","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_1314928350032150","2026-05-19T21:45:48+0000","Zaqueo un cepillo que de volumen  a las personas que tienen poco cabellos nos conviene el volumen no el alaciado gracias","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_1330938999099244","2026-05-30T04:48:10+0000","Q preco","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_1403057544902483","2026-05-31T17:00:09+0000","Donde se encuentran","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_1709465073837643","2026-06-01T17:04:52+0000","Precio por e","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_2068251890390801","2026-06-14T16:25:05+0000","Que precio tiene me interesa","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_3126485587739451","2026-06-07T08:41:24+0000","Ya la regué, compré con otros y cuesta lo mismo.","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_1339667681589929","2026-06-02T23:35:33+0000","El preció está en la presentación y es de 995 pesos.","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_3413714792128083","2026-06-04T13:51:50+0000","Como li piden","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_2074619543430927","2026-05-30T20:36:33+0000","Nunca ponen precio","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_2158607441646354","2026-05-24T17:40:52+0000","Que precio y como se compra y si paga al recibir? Gracias","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_1364807125696627","2026-05-20T23:56:13+0000","Que precio tiene el cepillo gracias","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_1268799335040623","2026-05-31T15:31:14+0000","Gracias","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_3580023798830565","2026-05-25T04:28:02+0000","Está bien barato  nada más 1000 pesitos!","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_2071495337105938","2026-05-19T16:51:51+0000","Precio","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_1982060755745652","2026-05-24T03:38:34+0000","Información por favor gracias","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_1530156985302558","2026-05-22T18:17:57+0000","👌👍👏","","","","descartado","sin_texto","",""
"120245897525400189","glowbrush","1618696336627539_1413974244106107","2026-06-03T19:59:54+0000","Precio","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_3925297384432971","2026-05-28T13:24:22+0000","Precio","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_1045422124833459","2026-06-19T02:35:36+0000","Precio por favor","","","","descartado","aplazado_por_limite","",""
"120245897525400189","glowbrush","1618696336627539_1142434528061133","2026-05-19T17:35:18+0000","Precio?","","","","descartado","aplazado_por_limite","",""
